涇	jing
消	xiao
涉	she
涊	nian
涌	chong
涎	xian
涐	e
涑	su
涓	juan
涔	cen
涕	ti
涖	li
涘	si
涛	tao
涝	lao
涞	lai
涟	lian
涠	wei
涡	guo
涢	yun
涣	huan
涤	di
润	run
涧	jian
涨	zhang
涩	se
涪	fu
涫	guan
涮	shuan
涯	ya
液	ye
涴	wo
涵	han
涸	he
涼	liang
涿	zhuo
淀	dian
淄	zi
淅	xi
淆	xiao
淇	qi
淊	yan
淋	lin
淌	tang
淏	hao
淑	shu
淒	qi
淖	nao
淘	tao
淙	cong
淚	lei
淛	zhe
淝	fei
淞	song
淟	tian
淠	pi
淡	dan
淤	yu
淦	gan
淨	jing
淩	ling
淪	lun
淫	yin
淬	cui
淮	huai
淯	yu
深	shen
淳	chun
淴	hu
淵	yuan
淶	lai
混	hun
淹	yan
淺	jian
添	tian
淼	miao
清	qing
渊	yuan
渌	lu
渍	zi
渎	du
渐	jian
渑	mian
渔	yu
渖	shen
渗	shen
渚	zhu
減	jian
渝	yu
渟	ting
渠	qu
渡	du
渣	zha
渤	bo
渥	wo
渦	guo
温	wen
渫	xie
渭	wei
港	gang
渲	xuan
渴	ke
游	you
渺	miao
渼	mei
湃	pai
湄	mei
湉	tian
湊	cou
湋	wei
湌	can
湍	tuan
湎	mian
湑	xu
湓	pen
湔	jian
湖	hu
湘	xiang
湛	zhan
湜	shi
湝	jie
湟	huang
湢	bi
湣	min
湦	sheng
湧	yong
湨	ju
湫	jiao
湮	yan
湯	shang
湲	yuan
湴	ban
湾	wan
湿	shi
溃	hui
溅	jian
溆	xu
溇	lou
溈	wei
溉	gai
溏	tang
源	yuan
準	zhun
溘	ke
溚	ta
溜	liu
溝	gou
溟	ming
溠	zha
溢	yi
溥	pu
溦	wei
溧	li
溪	xi
溮	shi
溯	su
溱	qin
溲	sou
溴	xiu
溵	yin
溶	rong
溷	hun
溺	ni
溻	ta
溼	shi
溽	ru
滀	chu
滁	chu
滂	pang
滃	weng
滄	cang
滅	mie
滆	ge
滇	dian
滈	hao
滉	huang
滋	zi
滌	di
滍	zhi
滎	xing
滏	fu
滑	hua
滓	zi
滔	tao
滕	teng
滗	bi
滘	jiao
滙	hui
滚	gun
滞	zhi
滟	yan
滠	she
满	man
滢	ying
滤	lü
滥	lan
滦	luan
滨	bin
滩	tan
滪	yu
滫	xiu
滬	hu
滮	biao
滯	zhi
滲	shen
滴	di
滷	lu
滹	hu
滻	chan
滾	gun
滿	man
漂	piao
漆	qi
漈	ji
漉	lu
漊	lou
漍	guo
漏	lou
漓	li
演	yan
漕	cao
漖	jiao
漘	chun
漙	tuan
漚	ou
漠	mo
漢	han
漤	lan
漦	chi
漩	xuan
漪	yi
漫	man
漭	mang
漯	luo
漱	shu
漲	zhang
漳	zhang
漶	huan
漷	huo
漻	liao
漾	yang
漿	jiang
潆	ying
潇	xiao
潋	lian
潍	wei
潏	yu
潑	po
潓	hui
潔	jie
潕	wu
潖	pa
潘	pan
潙	wei
潛	qian
潜	qian
潞	lu
潟	xi
潠	xun
潢	huang
潦	lao
潭	tan
潮	chao
潯	xun
潲	shao
潴	zhu
潵	sa
潷	bi
潸	shan
潺	chan
潼	tong
潽	pu
潿	wei
澀	se
澁	se
澂	cheng
澄	cheng
澆	jiao
澇	lao
澈	che
澉	gan
澌	si
澍	shu
澎	peng
澐	yun
澔	hao
澘	shan
澜	lan
澠	mian
澡	zao
澣	huan
澤	ze
澥	xie
澧	li
澨	shi
澫	wan
澮	hui
澱	dian
澳	ao
澴	huan
澶	chan
澹	dan
澼	pi
澽	ju
澾	ta
激	ji
濁	zhuo
濂	lian
濃	nong
濇	se
濉	sui
濑	lai
濒	bin
濔	mi
濕	shi
濘	ning
濛	meng
濜	jin
濞	bi
濟	ji
濠	hao
濡	ru
濤	tao
濫	lan
濬	jun
濮	pu
濯	zhuo
濱	bin
濶	kuo
濺	jian
濼	luo
濾	lü
瀅	ying
瀆	du
瀉	xie
瀋	shen
瀌	biao
瀍	chan
瀏	liu
瀑	bao
瀔	gu
瀘	lu
瀚	han
瀛	ying
瀝	li
瀟	xiao
瀠	ying
瀣	xie
瀦	zhu
瀧	long
瀰	mi
瀵	fen
瀹	yue
瀼	rang
瀽	jian
灃	feng
灄	she
灊	qian
灋	fa
灌	guan
灏	hao
灑	sa
灕	li
灘	tan
灞	ba
灠	lan
灣	wan
灤	luan
灧	yan
灨	gan
火	huo
灭	mie
灯	deng
灰	hui
灵	ling
灶	zao
灸	jiu
灺	xie
灼	zhuo
災	zai
灾	zai
灿	can
炀	yang
炁	qi
炅	gui
炆	wen
炉	lu
炊	chui
炎	yan
炒	chao
炔	gui
炕	kang
炖	dun
炘	xin
炙	zhi
炜	wei
炝	qiang
炟	da
炤	zhao
炧	xie
炫	xuan
炬	ju
炭	tan
炮	bao
炯	jiong
炱	tai
炳	bing
炷	zhu
炸	zha
点	dian
為	wei
炻	shi
炼	lian
炽	chi
烀	hu
烁	shuo
烂	lan
烃	ting
烈	lie
烊	yang
烏	wu
烔	tong
烖	zai
烘	hong
烙	lao
烛	zhu
烜	xuan
烝	zheng
烟	yan
烤	kao
烦	fan
烧	shao
烨	ye
烩	hui
烫	tang
烬	jin
热	re
烯	xi
烴	ting
烷	wan
烹	peng
烺	lang
烽	feng
焉	yan
焊	han
焌	jun
焐	wu
焓	han
焕	huan
焖	men
焗	ju
焘	dao
焙	bei
焚	fen
焜	kun
焠	cui
無	mo
焦	jiao
焫	ruo
焮	xin
焯	chao
焰	yan
焱	yan
然	ran
煅	duan
煇	hui
煉	lian
煊	xuan
煌	huang
煎	jian
煏	bi
煒	wei
煖	nuan
煗	nuan
煙	yan
煚	jiong
煜	yu
煞	sha
煠	zha
煢	qiong
煣	rou
煤	mei
煦	xu
照	zhao
煨	wei
煬	yang
煮	zhu
煲	bao
煳	hu
煴	yun
煸	bian
煺	tui
煽	shan
熄	xi
熊	xiong
熏	xun
熒	ying
熔	rong
熗	qiang
熘	liu
熙	xi
熛	biao
熜	cong
熟	shou
熠	yi
熥	teng
熨	yu
熬	ao
熯	han
熱	re
熳	man
熵	shang
熹	xi
熺	xi
熾	chi
燁	ye
燂	tan
燃	ran
燄	yan
燈	deng
燉	dun
燊	shen
燎	liao
燏	yu
燐	lin
燒	shao
燔	fan
燕	yan
燙	tang
燚	yi
營	ying
燠	yu
燥	zao
燦	can
燧	sui
燬	hui
燭	zhu
燮	xie
燴	hui
燹	xian
燻	xun
燼	jin
燾	dao
燿	yao
爆	bao
爇	ruo
爊	ao
爍	shuo
爐	lu
爔	xi
爕	xie
爗	ye
爚	yue
爛	lan
爝	jue
爨	cuan
爪	zhao
爬	pa
爭	zheng
爰	yuan
爱	ai
爲	wei
爵	jue
父	fu
爷	ye
爸	ba
爹	die
爺	ye
爻	yao
爽	shuang
爾	er
爿	pan
牀	chuang
牁	ke
牂	zang
牆	qiang
片	pian
版	ban
牋	jian
牌	pai
牍	du
牎	chuang
牐	zha
牒	die
牓	bang
牕	chuang
牖	you
牘	du
牙	ya
牚	cheng
牛	niu
牝	pin
牟	mou
牠	ta
牡	mu
牢	lao
牣	ren
牤	mang
牦	mao
牧	mu
物	wu
牮	jian
牯	gu
牲	sheng
牴	di
牵	qian
牸	zi
特	te
牺	xi
牻	mang
牽	qian
牾	wu
牿	gu
犀	xi
犁	li
犂	li
犄	ji
犇	ben
犊	du
犋	ju
犍	jian
犏	pian
犒	kao
犖	luo
犛	li
犟	jiang
犢	du
犧	xi
犨	chou
犬	quan
犯	fan
犰	qiu
犴	an
状	zhuang
犷	guang
犹	you
狀	zhuang
狁	yun
狂	kuang
狃	niu
狄	di
狈	bei
狉	pi
狍	pao
狎	xia
狐	hu
狒	fei
狓	pi
狖	you
狗	gou
狙	ju
狝	xian
狞	ning
狠	hen
狡	jiao
狥	xun
狩	shou
独	du
狭	xia
狮	shi
狯	kuai
狰	zheng
狱	yu
狲	sun
狳	yu
狴	bi
狷	juan
狸	li
狹	xia
狺	yin
狻	suan
狼	lang
狾	zhi
猁	li
猃	xian
猄	jing
猇	xiao
猊	ni
猋	biao
猎	lie
猕	mi
猖	chang
猗	yi
猘	zhi
猛	meng
猜	cai
猝	cu
猞	she
猡	luo
猢	hu
猥	wei
猨	yuan
猩	xing
猪	zhu
猫	mao
猬	wei
献	xian
猰	ya
猱	nao
猶	you
猷	you
猸	mei
猹	cha
猺	yao
猻	sun
猾	hua
猿	yuan
獃	dai
獄	yu
獅	shi
獉	zhen
獍	jing
獏	mo
獐	zhang
獒	ao
獕	cui
獗	jue
獘	bi
獠	liao
獧	juan
獨	du
獪	kuai
獫	xian
獬	xie
獭	ta
獮	xian
獯	xun
獰	ning
獲	huo
獴	meng
獵	lie
獷	guang
獸	shou
獻	xian
獼	mi
獾	huan
玀	luo
玁	xian
玄	xuan
玅	miao
率	lü
玉	yu
王	wang
玍	ga
玎	ding
玏	le
玑	ji
玓	di
玕	gan
玖	jiu
玙	yu
玚	chang
玛	ma
玞	fu
玠	jie
玡	ya
玢	bin
玥	yue
玦	jue
玩	wan
玫	mei
玭	pin
玮	wei
环	huan
现	xian
玱	qiang
玲	ling
玳	dai
玷	dian
玺	xi
玻	bo
珀	po
珂	ke
珅	shen
珈	jia
珉	min
珊	shan
珌	bi
珍	zhen
珎	zhen
珏	jue
珐	fa
珑	long
珓	jiao
珙	gong
珞	luo
珠	zhu
珣	xun
珥	er
珧	yao
珩	hang
珪	gui
班	ban
珮	pei
珰	dang
珲	hui
珷	wu
珺	jun
珽	ting
琀	han
球	qiu
琅	lang
理	li
琇	xiu
琉	liu
琊	ya
琎	jin
琏	lian
琐	suo
琖	zhan
琚	ju
琛	chen
琢	zhuo
琤	cheng
琥	hu
琦	qi
琨	kun
琪	qi
琫	beng
琬	wan
琭	lu
琮	cong
琯	guan
琰	yan
琱	diao
琳	lin
琴	qin
琵	pi
琶	pa
琹	qin
琺	fa
琼	qiong
瑀	yu
瑁	mao
瑄	xuan
瑇	dai
瑉	min
瑊	jian
瑋	wei
瑑	zhuan
瑒	chang
瑕	xia
瑗	yuan
瑙	nao
瑚	hu
瑛	ying
瑜	yu
瑞	rui
瑟	se
瑠	liu
瑢	rong
瑨	jin
瑩	ying
瑭	tang
瑯	lang
瑰	gui
瑱	zhen
瑲	qiang
瑶	yao
瑷	ai
瑽	cong
瑾	jin
璀	cui
璁	cong
璃	li
璅	suo
璆	qiu
璇	xuan
璈	ao
璊	men
璋	zhang
璎	ying
璐	lu
璕	xun
璘	lin
璜	huang
璞	pu
璟	jing
璠	fan
璡	jin
璣	ji
璦	ai
璧	bi
璨	can
璩	qu
璪	zao
璫	dang
環	huan
璵	yu
璺	wen
璽	xi
璿	xuan
瓅	li
瓈	li
瓊	qiong
瓌	gui
瓏	long
瓒	zan
瓖	xiang
瓘	guan
瓛	huan
瓜	gua
瓞	die
瓠	hu
瓢	piao
瓣	ban
瓤	rang
瓦	wa
瓩	qian
瓮	weng
瓯	ou
瓴	ling
瓶	ping
瓷	ci
瓻	chi
瓿	bu
甃	zhou
甄	zhen
甆	ci
甌	ou
甍	meng
甎	zhuan
甏	beng
甑	zeng
甓	pi
甔	dan
甕	weng
甖	ying
甗	yan
甘	gan
甙	dai
甚	shen
甜	tian
生	sheng
甡	shen
産	chan
甥	sheng
甦	su
用	yong
甩	shuai
甪	lu
甫	fu
甬	yong
甭	beng
甮	feng
甯	ning
田	tian
由	you
甲	jia
申	shen
电	dian
男	nan
甸	dian
町	ding
画	hua
甽	zhen
甾	zai
甿	meng
畀	bi
畅	chang
畇	yun
畈	fan
畊	geng
畋	tian
界	jie
畎	quan
畏	wei
畑	tian
畔	pan
畖	wa
留	liu
畚	ben
畛	zhen
畜	chu
畝	mu
畠	tian
畢	bi
畤	zhi
略	lüe
畦	qi
畧	lüe
番	fan
畫	hua
畬	she
畯	jun
異	yi
畱	liu
畲	she
畴	chou
當	dang
畸	ji
畹	wan
畿	ji
疃	tuan
疆	jiang
疇	chou
疊	die
疋	pi
疌	jie
疍	dan
疎	shu
疏	shu
疐	zhi
疑	yi
疔	ding
疖	jie
疗	liao
疙	ge
疚	jiu
疝	shan
疟	nüe
疠	li
疡	yang
疢	chen
疣	you
疤	ba
疥	jie
疧	qi
疫	yi
疬	li
疭	zong
疮	chuang
疯	feng
疰	zhu
疱	pao
疲	pi
疳	gan
疴	ke
疵	ci
疸	da
疹	zhen
疼	teng
疽	ju
疾	ji
疿	fei
痁	shan
痂	jia
痃	xuan
痄	zha
病	bing
症	zheng
痈	yong
痉	jing
痊	quan
痌	tong
痍	yi
痎	jie
痏	wei
痒	yang
痔	zhi
痕	hen
痖	ya
痗	mei
痘	dou
痙	jing
痛	tong
痞	pi
痠	suan
痡	fu
痢	li
痣	zhi
痤	cuo
痦	wu
痧	sha
痨	lao
痪	huan
痫	xian
痯	guan
痰	tan
痱	fei
痳	ma
痴	chi
痹	bi
痺	bi
痼	gu
痾	e
痿	wei
瘀	yu
瘁	cui
瘂	ya
瘃	zhu
瘅	dan
瘆	shen
瘈	chi
瘉	yu
瘊	hou
瘌	la
瘍	yang
瘏	tu
瘐	yu
瘕	jia
瘖	yin
瘗	yi
瘘	lou
瘙	sao
瘛	chi
瘜	xi
瘝	guan
瘞	yi
瘟	wen
瘠	ji
瘡	chuang
瘢	ban
瘤	liu
瘥	chai
瘦	shou
瘧	nüe
瘩	da
瘪	bie
瘫	tan
瘭	biao
瘮	shen
瘰	luo
瘲	zong
瘳	chou
瘴	zhang
瘵	zhai
瘸	que
瘺	lou
瘻	lou
瘼	mo
瘾	yin
瘿	ying
癀	huang
療	liao
癃	long
癆	lao
癇	xian
癉	dan
癌	ai
癍	ban
癒	yu
癔	yi
癖	pi
癘	li
癙	shu
癜	dian
癞	lai
癟	bie
癡	chi
癢	yang
癣	xuan
癤	jie
癥	zheng
癧	li
癫	dian
癮	yin
癯	qu
癰	yong
癱	tan
癸	gui
登	deng
發	fa
白	bai
百	bai
皁	zao
皂	zao
皃	mao
的	de
皆	jie
皇	huang
皈	gui
皋	gao
皎	jiao
皑	ai
皓	hao
皕	bi
皖	wan
皙	xi
皚	ai
皜	hao
皝	huang
皞	hao
皤	po
皭	jiao
皮	pi
皰	pao
皱	zhou
皲	jun
皴	cun
皺	zhou
皻	zha
皿	min
盂	yu
盃	bei
盅	zhong
盆	pen
盇	he
盈	ying
盉	he
益	yi
盋	bo
盌	wan
盍	he
盎	ang
盏	zhan
盐	yan
监	jian
盒	he
盔	kui
盖	gai
盗	dao
盘	pan
盛	cheng
盞	zhan
盟	meng
盡	jin
監	jian
盤	pan
盥	guan
盦	an
盧	lu
盩	zhou
盪	dang
盬	gu
盭	li
目	mu
盯	ding
盱	xu
盲	mang
直	zhi
相	xiang
盹	dun
盻	xi
盼	pan
盾	dun
省	sheng
眄	mian
眇	miao
眈	dan
眉	mei
眊	mao
看	kan
眍	kou
眘	shen
眙	yi
眚	sheng
真	zhen
眠	mian
眢	yuan
眥	zi
眦	zi
眨	zha
眩	xuan
眬	long
眭	sui
眯	mi
眵	chi
眶	kuang
眷	juan
眸	mou
眺	tiao
眼	yan
眽	mo
着	zhao
睁	zheng
睃	suo
睅	han
睆	huan
睇	di
睊	juan
睎	xi
睏	kun
睐	lai
睑	jian
睒	shan
睖	leng
睚	ya
睛	jing
睞	lai
睠	juan
睡	shui
睢	sui
督	du
睥	pi
睦	mu
睨	ni
睩	lu
睫	jie
睬	cai
睹	du
睽	kui
睾	gao
睿	rui
瞀	mao
瞄	miao
瞅	chou
瞇	mi
瞋	chen
瞌	ke
瞍	sou
瞎	xia
瞑	ming
瞒	man
瞖	yi
瞘	kou
瞜	lou
瞞	man
瞟	piao
瞠	cheng
瞢	meng
瞥	pie
瞧	qiao
瞩	zhu
瞪	deng
瞫	shen
瞬	shun
瞭	liao
瞰	kan
瞳	tong
瞵	lin
瞻	zhan
瞼	jian
瞽	gu
瞿	ju
矇	meng
矍	jue
矑	lu
矓	long
矗	chu
矙	kan
矚	zhu
矛	mao
矜	guan
矞	yu
矟	shuo
矢	shi
矣	yi
知	zhi
矧	shen
矩	ju
矫	jiao
矬	cuo
短	duan
矮	ai
矯	jiao
矰	zeng
矱	yue
石	dan
矴	ding
矶	ji
矸	gan
矻	ku
矼	gang
矽	xi
矾	fan
矿	kuang
砀	dang
码	ma
砂	sha
砄	jue
砆	fu
砉	hua
砌	qi
砍	kan
砑	ya
砒	pi
研	yan
砖	zhuan
砗	che
砘	dun
砚	yan
砜	feng
砝	fa
砟	zha
砢	ke
砣	tuo
砥	di
砦	zhai
砧	zhen
砩	fu
砫	zhu
砬	la
砭	bian
砮	nu
砰	peng
砲	pao
破	po
砵	bo
砷	shen
砸	za
砹	ai
砺	li
砻	long
砼	tong
砾	li
础	chu
硁	keng
硃	zhu
硅	gui
硇	nao
硋	ai
硌	ge
硎	xing
硏	yan
硐	dong
硒	xi
硕	shuo
硖	xia
硗	qiao
硙	wei
硚	qiao
硜	keng
硝	xiao
硠	lang
硤	xia
硪	wo
硫	liu
硬	ying
硭	mang
确	que
硶	chen
硷	jian
硼	peng
碁	qi
碇	ding
碉	diao
碌	liu
碍	ai
碎	sui
碏	que
碑	bei
碓	dui
碔	wu
碕	qi
碗	wan
碘	dian
碚	bei
碛	qi
碜	chen
碟	die
碡	zhou
碣	jie
碥	bian
碧	bi
碨	wei
碪	zhen
碫	duan
碭	dang
碰	peng
碱	jian
碲	di
碳	tan
碴	cha
碶	qi
碹	xuan
確	que
碻	que
碾	nian
磁	ci
磅	bang
磉	sang
磊	lei
磋	cuo
磎	xi
磏	lian
磐	pan
磑	wei
磔	zhe
磕	ke
磖	la
磙	gun
磚	zhuan
磜	qi
磟	liu
磡	kan
磣	chen
磨	mo
磬	qing
磯	ji
磲	qu
磴	deng
磷	lin
磹	tan
磺	huang
磻	pan
磽	qiao
磾	di
礁	jiao
礃	zhang
礄	qiao
礅	dun
礆	jian
礌	lei
礎	chu
礓	jiang
礙	ai
礞	meng
礤	ca
礦	kuang
礧	lei
礩	zhi
礪	li
礫	li
礬	fan
礮	pao
礱	long
礳	mo
礴	bo
礵	shuang
示	shi
礼	li
礽	reng
社	she
祀	si
祁	qi
祃	ma
祆	xian
祇	qi
祈	qi
祉	zhi
祊	beng
祎	yi
祏	shi
祐	you
祓	fu
祔	fu
祕	bi
祖	zu
祗	zhi
祘	suan
祚	zuo
祛	qu
祜	hu
祝	zhu
神	shen
祟	sui
祠	ci
祢	mi
祥	xiang
祧	tiao
票	piao
祫	xia
祭	ji
祯	zhen
祲	jin
祷	dao
祸	huo
祺	qi
祼	guan
祾	ling
禁	jin
禄	lu
禅	chan
禊	xi
禋	yin
禍	huo
福	fu
禕	yi
禖	mei
禘	di
禚	zhuo
禛	zhen
禤	xuan
禦	yu
禧	xi
禨	ji
禩	si
禪	chan
禫	dan
禮	li
禰	mi
禱	dao
禳	rang
禹	yu
禺	yu
离	li
禼	xie
禽	qin
禾	he
秀	xiu
私	si
秃	tu
秆	gan
秈	xian
秉	bing
秊	nian
秋	qiu
秌	qiu
种	chong
科	ke
秒	miao
秔	jing
秕	bi
秘	bi
租	zu
秣	mo
秤	cheng
秦	qin
秧	yang
秩	zhi
秫	shu
秭	zi
积	ji
称	chen
秸	jie
移	yi
秽	hui
秾	nong
稀	xi
稂	lang
稃	fu
稆	lü
稈	gan
稉	jing
程	cheng
稍	shao
税	shui
稔	ren
稖	bang
稗	bai
稙	zhi
稚	zhi
稜	leng
稞	ke
稟	bing
稠	chou
稣	su
稨	bian
稬	nuo
稭	jie
種	zhong
稱	chen
稳	wen
稷	ji
稹	zhen
稻	dao
稼	jia
稽	ji
稾	gao
稿	gao
穀	gu
穄	ji
穅	kang
穆	mu
穇	can
穈	mei
穉	zhi
穊	ji
積	ji
穑	se
穗	sui
穜	zhong
穟	sui
穠	nong
穡	se
穢	hui
穤	nuo
穩	wen
穫	huo
穭	lü
穮	biao
穰	rang
穴	xue
穵	wa
究	jiu
穷	qiong
穸	xi
穹	qiong
空	kong
穽	jing
穿	chuan
窀	zhun
突	tu
窃	qie
窄	zhai
窅	yao
窆	bian
窈	yao
窊	wa
窍	qiao
窎	diao
窑	yao
窒	zhi
窓	chuang
窕	tiao
窖	jiao
窗	chuang
窘	jiong
窜	cuan
窝	wo
窟	ku
窠	ke
窣	su
窥	kui
窦	dou
窨	xun
窩	wo
窪	wa
窬	yu
窭	ju
窮	qiong
窯	yao
窰	yao
窳	yu
窶	ju
窸	xi
窻	chuang
窾	kuan
窿	long
竄	cuan
竅	qiao
竇	dou
竈	zao
竊	qie
立	li
竑	hong
竖	shu
站	zhan
竚	zhu
竝	bing
竞	jing
竟	jing
章	zhang
竢	si
竣	jun
童	tong
竦	song
竪	shu
竭	jie
端	duan
競	jing
竹	zhu
竺	zhu
竽	yu
竾	chi
竿	gan
笃	du
笄	ji
笆	ba
笈	ji
笊	zhao
笋	sun
笏	hu
笑	xiao
笓	bi
笔	bi
笕	jian
笙	sheng
笛	di
笞	chi
笠	li
笢	min
笤	tiao
笥	si
符	fu
笨	ben
笪	da
笫	zi
第	di
笭	ling
笮	ze
笱	gou
笳	jia
笴	gan
笸	po
笺	jian
笼	long
笾	bian
筅	xian
筆	bi
筇	qiong
筈	kuo
等	deng
筊	xiao
筋	jin
筌	quan
筍	sun
筏	fa
筐	kuang
筑	zhu
筒	tong
答	da
策	ce
筘	kou
筚	bi
筛	shai
筜	dang
筝	zheng
筞	ce
筠	jun
筢	pa
筥	ju
筦	guan
筩	tong
筭	suan
筮	shi
筯	zhu
筰	zuo
筱	xiao
筲	shao
筴	ce
筵	yan
筷	kuai
筹	chou
筻	gang
筼	yun
签	qian
简	jian
箅	bi
箇	ge
箋	jian
箍	gu
箎	chi
箐	qing
箑	sha
箒	zhou
箓	lu
箔	bo
箕	ji
算	suan
箙	fu
箜	kong
箝	qian
箠	chui
管	guan
箢	yuan
箦	ze
箧	qie
箨	tuo
箩	luo
箪	dan
箫	xiao
箬	ruo
箭	jian
箱	xiang
箲	xian
箴	zhen
箵	xing
箷	yi
箸	zhu
節	jie
範	fan
篅	chuan
篆	zhuan
篇	pian
築	zhu
篊	huang
篋	qie
篌	hou
篑	kui
篓	lou
篘	chou
篙	gao
篚	fei
篛	ruo
篝	gou
篠	xiao
篡	cuan
篥	li
篦	bi
篨	chu
篩	shai
篪	chi
篮	lan
篰	bu
篱	li
篲	hui
篳	bi
篷	peng
篸	can
篹	zhuan
篼	dou
篾	mie
簃	yi
簆	kou
簇	cu
簉	zao
簋	gui
簌	su
簍	lou
簏	lu
簑	suo
簕	le
簖	duan
簙	bo
簞	dan
簟	dian
簠	fu
簦	deng
簧	huang
簨	sun
簪	zan
簫	xiao
簰	pai
簴	ju
簷	yan
簸	bo
簹	dang
簻	zhua
簽	qian
簾	lian
簿	bu
籀	zhou
籁	lai
籃	lan
籆	yue
籋	nie
籌	chou
籍	ji
籐	teng
籑	zhuan
籙	lu
籜	tuo
籝	ying
籠	long
籤	qian
籥	yue
籧	qu
籨	lian
籩	bian
籪	duan
籬	li
籮	luo
籯	ying
籰	yue
籲	yu
米	mi
籴	di
籸	shen
籹	nü
类	lei
籼	xian
籽	zi
粃	bi
粉	fen
粑	ba
粒	li
粔	ju
粕	po
粗	cu
粘	nian
粜	tiao
粝	li
粞	xi
粟	su
粢	zi
粤	yue
粥	yu
粧	zhuang
粪	fen
粬	qu
粮	liang
粱	liang
粲	can
粳	jing
粹	cui
粼	lin
粽	zong
精	jing
糁	san
糅	rou
糇	hou
糈	xu
糉	zong
糊	hu
糌	zan
糍	ci
糒	bei
糕	gao
糖	tang
糗	qiu
糙	cao
糜	mei
糝	san
糞	fen
糟	zao
糠	kang
糡	jiang
糧	liang
糨	jiang
糯	nuo
糰	tuan
糱	nie
糲	li
糴	di
糵	nie
糶	tiao
系	ji
紊	wen
素	su
索	suo
紥	za
紧	jin
紫	zi
紮	za
累	lei
紵	zhu
絃	xian
絍	ren
絏	xie
絚	geng
絛	tao
絜	jie
絮	xu
絲	si
絷	zhi
綑	kun
經	jing
綦	qi
綫	xian
綮	qi
綱	gang
網	wang
綵	cai
綸	guan
緉	liang
緊	jin
緍	min
緐	fan
緜	mian
緤	xie
緥	bao
緪	geng
緯	wei
練	lian
緺	gua
緻	zhi
縂	zong
縈	ying
縏	pan
縐	zhou
縚	tao
縠	hu
縢	teng
縣	xian
縧	tao
縱	zong
縴	qian
縶	zhi
縷	lü
縻	mi
總	zong
繁	fan
繃	beng
繄	yi
繇	yao
繋	ji
繐	sui
織	zhi
繖	san
繞	rao
繠	rui
繡	xiu
繦	qiang
繨	da
繩	sheng
繪	hui
繫	xi
繭	jian
繹	yi
繼	ji
繽	bin
纂	zuan
纊	kuang
續	xu
纍	lei
纏	chan
纑	lu
纔	cai
纖	xian
纚	li
纛	dao
纜	lan
纠	jiu
纡	yu
红	gong
纣	zhou
纤	qian
纥	ge
约	yao
级	ji
纨	wan
纩	kuang
纪	ji
纫	ren
纬	wei
纭	yun
纮	hong
纯	chun
纰	pi
纱	sha
纲	gang
纳	na
纴	ren
纵	zong
纶	guan
纷	fen
纸	zhi
纹	wen
纺	fang
纻	zhu
纼	zhen
纽	niu
纾	shu
线	xian
绀	gan
绁	xie
绂	fu
练	lian
组	zu
绅	shen
细	xi
织	zhi
终	zhong
绉	zhou
绊	ban
绋	fu
绌	chu
绍	shao
绎	yi
经	jing
绐	dai
绑	bang
绒	rong
结	jie
绔	ku
绕	rao
绖	die
绗	hang
绘	hui
给	gei
绚	xuan
绛	jiang
络	lao
绝	jue
绞	jiao
统	tong
绠	geng
绡	xiao
绢	juan
绣	xiu
绤	xi
绥	sui
绦	tao
继	ji
绨	ti
绩	ji
绪	xu
绫	ling
续	xu
绮	qi
绯	fei
绰	chao
绱	shang
绲	gun
绳	sheng
维	wei
绵	mian
绶	shou
绷	beng
绸	chou
绹	tao
绺	liu
绻	quan
综	zeng
绽	zhan
绾	wan
绿	lu
缀	zhui
缁	zi
缂	ke
缃	xiang
缄	jian
缅	mian
缆	lan
缇	ti
缈	miao
缉	ji
缊	yun
缋	hui
缌	si
缎	duan
缏	bian
缐	xian
缑	gou
缒	zhui
缓	huan
缔	di
缕	lü
编	bian
缗	min
缘	yuan
缙	jin
缚	fu
缛	ru
缜	zhen
缝	feng
缞	cui
缟	gao
缠	chan
缡	li
缢	yi
缣	jian
缤	bin
缥	piao
缦	man
缧	lei
缨	ying
缩	su
缪	miao
缫	sao
缬	xie
缭	liao
缮	shan
缯	zeng
缰	jiang
缱	qian
缲	qiao
缳	huan
缴	jiao
缵	zuan
缶	fou
缸	gang
缺	que
缽	bo
缾	ping
缿	xiang
罂	ying
罃	ying
罄	qing
罅	xia
罆	guan
罇	zun
罈	tan
罋	weng
罍	lei
罎	tan
罏	lu
罐	guan
网	wang
罔	wang
罕	han
罗	luo
罘	fu
罚	fa
罛	gu
罝	ju
罟	gu
罡	gang
罢	ba
罣	gua
罥	juan
罦	fu
罨	yan
罩	zhao
罪	zui
罭	yu
置	zhi
罱	lan
署	shu
罳	si
罴	pi
罵	ma
罶	liu
罷	ba
罸	fa
罹	li
罻	wei
罽	ji
罾	zeng
罿	chong
羁	ji
羅	luo
羆	pi
羊	yang
羌	qiang
美	mei
羑	you
羔	gao
羖	gu
羚	ling
羝	di
羞	xiu
羟	qiang
羡	xian
羢	rong
羣	qun
群	qun
羥	qiang
羧	suo
羨	xian
義	yi
羯	jie
羰	tang
羱	yuan
羲	xi
羶	shan
羸	lei
羹	geng
羼	chan
羽	yu
羿	yi
翀	chong
翁	weng
翃	hong
翄	chi
翅	chi
翊	yi
翌	yi
翎	ling
習	xi
翔	xiang
翕	xi
翘	qiao
翙	hui
翚	hui
翛	xiao
翟	di
