hun li	婚礼	1007
gong ke	攻克	1007
yi shan	衣衫	1007
gai shu	该书	1007
zhu hua	驻华	1007
pan chu	判处	1006
ning xia	宁夏	1006
zhao	昭	1006
wang qu	望去	1006
zhi	嗭	1004
lin jin	邻近	1004
yin liao	饮料	1004
ming sheng	名胜	1003
si zhi	四肢	1003
zong bing	总兵	1003
san wen	散文	1003
zhou ye	昼夜	1003
dan zi	胆子	1003
yin	荫	1003
wei bei	违背	1003
feng	锋	1003
lu jiao	鹿角	1003
ming yu	名誉	1002
shang dian	商店	1002
chu jing	处境	1002
jia ju	家具	1002
li hun	离婚	1002
du cheng	都城	1002
xian yu	限于	1002
wan qian wa	万千瓦	1001
ba lu jun	八路军	1001
di ji shi	地级市	1001
shen su	申诉	1001
diao su	雕塑	1001
qi yi	其一	1000
nei cun	内存	1000
meng	孟	1000
jin li	尽力	1000
nian chan	年产	1000
mu du	目睹	1000
xiu	羞	1000
mian bao	面包	1000
guan lian	关联	999
wai biao	外表	999
shao kao	烧烤	999
kuang chuang	矿床	999
jie yue	节约	999
su	酥	999
yi dui	一堆	998
bu xi	不惜	998
xiong ya li	匈牙利	998
he yue	和约	998
shou suo	收缩	998
shu e	数额	998
wu yi	无意	998
qiu zhu	求助	998
qin yan	亲眼	997
chu lu	出路	997
zuo liang yu	左良玉	997
deng long	灯笼	997
yi wen	疑问	997
yan jiu yuan	研究院	997
shang xue	上学	995
chang shang	场上	994
du cha	督察	994
tai	钛	994
shuang mu	双目	993
xing	幸	993
jing liu liang	径流量	993
xun	循	993
wang	旺	993
cun	寸	992
gua	瓜	992
zhe dian	这点	992
zha	鍘	992
ting	閮	992
san he	三合	991
shu	恕	991
di dang	抵挡	991
nuo wei	挪威	991
li wen xiu	李文秀	991
shu zhong	树种	991
jie zhi	节制	991
gao xue ya	高血压	991
ye yu	业余	990
tang	塘	990
di yi jie	第一届	990
jian	贱	990
zhong ji	中级	989
yuan shuai	元帅	989
bei mei	北美	989
gong deng	宫灯	989
kai gong	开工	989
zheng zhi quan li	政治权利	989
zheng tian	整天	989
wei	煨	989
zhong guo ke xue yuan	中国科学院	987
lie xi	列席	987
li jing	历经	987
xiao yu	小于	987
yi tu	意图	987
you lan	游览	987
yi huo	疑惑	987
tong hong	通红	987
you zheng	邮政	987
chan dou	颤抖	987
niao lei	鸟类	987
gong yang	供养	986
ban gong	办公	986
jun wang	君王	986
dan dao dao dan	弹道导弹	986
jin men	进门	986
ning	凝	985
sun zi	孙子	985
ri ye	日夜	985
cai	材	985
hang tian zui	杭天醉	985
zhi xian	直线	985
mian dian	缅甸	985
tan	贪	985
ge shi	各市	984
kua	夸	984
xing rong	形容	984
jiao	椒	984
mao	貌	984
tong bao	通报	984
chen you liang	陈友谅	984
shou fu	首府	984
liu yue	六月	983
duo yang	多样	983
zhi ling	指令	983
zhen	枕	983
yan lian	演练	983
re ai	热爱	983
qu yu	趋于	983
xie dao	写道	982
ru	嗕	982
tu jia	土家	982
su	宿	982
chi	尺	982
ying pin	应聘	982
dian ran	点燃	982
xu mu ye	畜牧业	982
chan	禅	982
xi xing	习性	981
fu	拂	981
lai fang	来访	981
rong	溶	981
jian hua	简化	981
ban dao ti	半导体	980
zuo ce	左侧	980
yang shi	样式	980
qing chu	清除	980
pei	赔	980
xin nian	信念	978
ting ting	听听	978
yu yin	语音	978
chang zheng	长征	978
qu	驱	978
mai guo	卖国	977
tuo zhan	拓展	977
zhen	振	977
yi xin	一心	976
quan jia	全家	976
shuang yong	双拥	976
tong deng	同等	976
ming cha	名茶	976
tang seng	唐僧	976
zhan xian	展现	976
wan jiu	挽救	976
du juan hua	杜鹃花	976
xiong zhuang	雄壮	976
xue shan	雪山	976
yi deng	一灯	975
da nao	大脑	975
na xia	拿下	975
chi	敕	975
sha fa	沙发	975
zhen zhu	珍珠	975
zou guo	走过	975
chi yi	迟疑	975
han zi qi	韩子奇	975
chan qu	产区	974
jue zhan	决战	974
jiao sheng	叫声	974
da bai	大败	974
bao jian	宝剑	974
ming cheng zu	明成祖	974
rong	蓉	974
shi bi	势必	973
si	嗣	973
ding xiang	定向	973
jian du	建都	973
you ru	有如	973
xiang hu zuo yong	相互作用	973
hong zha ji	轰炸机	973
zhong shi ji	中世纪	972
wan	丸	972
yi zhang	仪仗	972
hui tong	会同	972
chuan shou	传授	972
chu dong	出动	972
fan dao	反倒	972
hou bian	后边	972
jiao	搅	972
ran liao	染料	972
hai wan	海湾	972
lu wu shuang	陆无双	972
mian tiao	面条	972
jue ji	决计	970
fa dian	发电	970
qi yong	启用	970
miao zhun	瞄准	970
hua qian	花钱	970
fang	芳	970
ping xuan	评选	970
tong xiang	通向	970
nie	镍	970
yi sou	一艘	969
shang ban chang	上半场	969
chuan shu	传输	969
ji yu	急于	969
xiang bi	想必	969
zhan luan	战乱	969
kang	扛	969
di yu	抵御	969
quan tou	拳头	969
tan	摊	969
wen ding xing	稳定性	969
huan he	缓和	969
lao han	老汉	969
xiong qian	胸前	969
tu	途	969
gu qiu shui	顾秋水	969
mao xian	冒险	968
you wei	尤为	968
you	幼	968
guang yi	广义	968
guo shi	果实	968
hai li	海里	968
qing jiang	清江	968
hu shui	湖水	968
sheng qian	生前	968
jian	谏	968
gong chan dang ren	共产党人	967
lao wu	劳务	967
shan li	山里	967
da fa	打发	967
kan dai	看待	967
jin qu	禁区	967
xiu	鏅	967
yi lai	一来	966
wei jiao	围剿	966
dai dao	带到	966
bu zhou	步骤	966
dong zu	侗族	965
tou tou	偷偷	965
jiang cheng	奖惩	965
qiang	嶈	965
si suo	思索	965
zu zhang	组长	965
jin	谨	965
xiu ding	修订	964
dao wei	到位	964
mi bu	密布	964
zhao chu	找出	964
zi wei	滋味	964
mang mu	盲目	964
shuang	霜	964
qian	骞	964
yi ze	一则	963
shang ban nian	上半年	963
ren shou	忍受	963
cheng yuan guo	成员国	963
qiang jiu	抢救	963
ti qu	提取	963
gu tou	骨头	963
ta ma de	他妈的	961
da sheng	大圣	961
tian hua	天花	961
da gong	打工	961
zhi zhang	执掌	961
he tao	核桃	961
xu jia	虚假	961
bian bu	遍布	961
mian mu	面目	961
yu xian	预先	961
shang wang	上网	960
qin zhan	侵占	960
dan ge	单个	960
gong	汞	960
yu	狱	960
sheng chu	生出	960
huo sheng	获胜	960
jin hua	金花	960
xiao	销	960
pin	频	960
yi ju	一举	959
wan wu	万物	959
ping	坪	959
zi mu	字母	959
gong nong	工农	959
lian ai	恋爱	959
jia zi	架子	959
hong shao	红烧	959
yao yuan	遥远	959
min	闽	959
yi yuan zhi	一院制	958
gong bao	公报	958
chu zi	出自	958
zhi zao ye	制造业	958
jun zi	君子	958
ju	咀	958
ning ke	宁可	958
kuai bu	快步	958
zao	梍	958
qing jiao	请教	958
bu zhi	不致	957
zuo cheng	做成	957
ju yuan	剧院	957
xie tong	协同	957
si mian	四面	957
mai fu	埋伏	957
yan	延	957
yang si chang	杨嗣昌	957
cheng di	称帝	957
lu hua	芦花	957
ji shu	记述	957
tao	掏	956
hun	昏	956
geng huan	更换	956
xi	析	956
bo ruo	薄弱	956
shu	鼠	956
fa yang	发扬	955
cai ce	猜测	955
huang wei	皇位	955
er bian	耳边	955
fang xian	防线	955
yi quan	一拳	954
jue bu neng	决不能	954
jia ju	加剧	954
mi bu	弥补	954
lan zhu	拦住	954
hong	烘	954
zhuo	籗	954
lian jun	联军	954
fan	范	954
fang hu	防护	954
jie mei	姐妹	952
ming liang	明亮	952
mei feng	每逢	952
du xing	毒性	952
bai yi	白衣	952
wan yan	蜿蜒	952
zhu	诛	952
si ren bang	四人帮	951
qu yuan	屈原	951
fang xian	房县	951
lv you ju	旅游局	951
ji xie hua	机械化	951
zai	栽	951
man	漫	951
hui	烩	951
niu jin xing	牛金星	951
zha	眨	951
mei	篃	951
que kou	缺口	951
qun	裙	951
zhen dong	震动	951
shang shan	上山	950
bu yi	不一	950
xiang	享	950
zun jing	尊敬	950
shou zu	手足	950
fang zhang	方丈	950
wu fei	无非	950
cai pan	裁判	950
lian	鲢	950
gong wu	公务	949
xing guo	兴国	949
ye lian zi	叶莲子	949
ping wen	平稳	949
pan	攀	949
wen ren	文人	949
chai	犲	949
li ti	立体	949
yi nian	翌年	949
tai	胎	949
zi jia	自家	949
qi shi	骑士	949
xia ban nian	下半年	948
da ming	大名	948
han leng	寒冷	948
jiang qing	江青	948
jian jie	见解	948
ci dian	词典	948
zhang	账	948
qi chu	起初	948
yin ying	阴影	948
san shi nian	三十年	947
zhuan xiang	专项	947
liu bang	刘邦	947
xian jing	县境	947
liao xiang	料想	947
wan hui	晚会	947
zhuo	犳	947
chou bei	筹备	947
shen ying	身影	947
gao deng xue xiao	高等学校	947
shi yi jie san zhong quan hui	十一届三中全会	946
fang li	房里	946
huo ba	火把	946
bei	贝	946
huan yuan	还原	946
ru	乳	944
ru xue lv	入学率	944
gai zu	改组	944
du	杜	944
bin	滨	944
mu	牧	944
xue xing	血腥	944
long men	龙门	944
yuan	冤	943
jin shu	尽数	943
ji ju	急剧	943
shen tou	渗透	943
yun cang	蕴藏	943
chong xiu	重修	943
cang ku	仓库	942
chuan	喘	942
dui ce	对策	942
huai bao	怀抱	942
di zhi	抵制	942
jiang shui	江水	942
zheng zhou	郑州	942
gao ju	高举	942
he zi	合资	941
qiang sheng	强盛	941
zei	戝	941
shu fu	束缚	941
hun	浑	941
chun jian	纯碱	941
dong bei da xue	东北大学	940
nan men	南门	940
tou ling	头领	940
zi shu	字数	940
jian cai	建材	940
wan fan	晚饭	940
duan qi rui	段祺瑞	940
tan	傝	939
chu jing	出境	939
dai zou	带走	939
bi	敝	939
wen ji	文集	939
tiao kuan	条款	939
zhi di	质地	939
wei	韦	939
nan chang	南昌	938
pa	啪	938
ding ju	定居	938
gong shi	攻势	938
lai xin	来信	938
shu fang	书房	937
qun	夋	937
tuo	妥	937
xin gang	新港	937
wu guan	无关	937
ji dian	机电	937
fan hua	繁华	937
lao shan	老山	937
shuai	衰	937
yi pin	一品	935
xia ban chang	下半场	935
zhong duan	中段	935
le guan	乐观	935
jue bu	决不	935
xiang zhe	向着	935
di li xue	地理学	935
yan	焉	935
wu jie	误解	935
hao	鎬	935
nan shou	难受	935
zhong hua min guo	中华民国	934
liao bu qi	了不起	934
quan guo xing	全国性	934
chu mai	出卖	934
tang chao	唐朝	934
suo zhi	所致	934
ni ding	拟定	934
ji mi	机密	934
ke	棵	934
he bei sheng	河北省	934
xiang chuan	相传	934
lian ye	连夜	934
shi	释	934
yi shou	一首	933
zhu yan	主演	933
ren min ying xiong ji nian bei	人民英雄纪念碑	933
guo fang bu zhang	国防部长	933
yong pin	用品	933
liao	聊	933
deng xiao ping li lun	邓小平理论	933
shun shou	顺手	933
bu fu	不服	932
hua fei	化肥	932
hao ling	号令	932
tong yi ci	同义词	932
yuan man	圆满	932
shou	寿	932
xiang lai	想来	932
jiu guo	救国	932
xin cheng	新城	932
ying jian	硬件	932
chun shu	纯属	932
yuan li	远离	932
yi	咦	931
zeng chan	增产	931
nai	奈	931
tun	屯	931
wo xiao	我校	931
si da lin	斯大林	931
gan	甘	931
nai xin	耐心	931
fu yu	富裕	930
wu se	无色	930
mu	暮	930
wei ceng	未曾	930
you ji dui	游击队	930
zhong yan	重檐	930
xia	鍜	930
shi wu	实物	929
chong	宠	929
kong gu	控股	929
kuang jia	框架	929
chou	筹	929
ying ge lan	英格兰	929
bu ming	不明	927
jing ju	京剧	927
bing ma	兵马	927
ran se ti	染色体	927
yue ding	约定	927
huang mo	荒漠	927
zun	遵	927
chang pian xiao shuo	长篇小说	927
ma lai xi ya	马来西亚	927
dong bian	东边	926
jie jian	借鉴	926
can mou zhang	参谋长	926
ming fu qi shi	名副其实	926
zhi	汁	926
feng su	风俗	926
shang shu	上书	925
jiu jiang	九江	925
gu ba	古巴	925
xin shi qi	新石器	925
qing qing chu chu	清清楚楚	925
deng	邓	925
jing zi	镜子	925
mo sheng	陌生	925
wan yu	万余	924
li xing	例行	924
duo	剁	924
jia zhi	加之	924
tong hang	同行	924
lai jiang	来讲	924
zai hai	灾害	924
zhu zao	铸造	924
zhi gu	只顾	923
shi xue	史学	923
ke ting	客厅	923
lai lin	来临	923
fei wo	肥沃	923
a fu han	阿富汗	923
zhou zhi ruo	周芷若	922
bao chou	报酬	922
shui dian zhan	水电站	922
sheng zhi	生殖	922
yu wen	语文	922
bian ji	遍及	922
wan qiang	顽强	922
dian li	典礼	921
o	噢	921
jie kou	接口	921
zheng shi	政事	921
kuai zi	筷子	921
hui chang	会场	920
dong yao	动摇	920
tian fu	天赋	920
suo	娑	920
fa guan	法官	920
hai guan	海关	920
yan se	眼色	920
zou lu	走路	920
ga	伽	918
xiu zheng	修正	918
qing shui	清水	918
nao	瑙	918
cuo	虘	918
feng ci	讽刺	918
qi	锜	918
chang yuan	长远	918
ge pai	各派	917
hou yi	后裔	917
duo wan	多万	917
bi wu	比武	917
pu tao	葡萄	917
shan	衫	917
che shang	车上	917
xue bai	雪白	917
jie yu	介于	916
nei hong	内讧	916
bo	卜	916
dui ji	堆积	916
cha	姹	916
shi ye	实业	916
xiao	效	916
ai hao	爱好	916
ba	霸	916
man tou	馒头	916
huang he lou	黄鹤楼	916
bu bian zi ben	不变资本	915
zuo	佐	915
yang cheng	养成	915
da bu	大部	915
shan zhen	山珍	915
suo xing	索性	915
yi jia ren	一家人	914
guo jia sen lin gong yuan	国家森林公园	914
xun	巡	914
jie zhi	戒指	914
jian	拣	914
an shi	暗示	914
zui zhang	最长	914
ben xing	本性	914
dong yue	东岳	913
ta jia	他家	913
mao bing	毛病	913
meng	盟	913
cheng zuo	称作	913
zao	糟	913
huo xi	获悉	913
la wei	辣味	913
xiong wei	雄伟	913
yi quan	一圈	912
yi suo	一所	912
shi jian	世间	912
qi	乞	912
he bu	何不	912
ke	咳	912
sao	嫂	912
yi dou	宜都	912
she	涉	912
ji	纪	912
chong qing shi	重庆市	912
jun zhang	军长	911
fang chu	放出	911
zhi fu	知府	911
jiao	窖	911
luo ye	落叶	911
lu zi lin	鹿子霖	911
wan fen	万分	909
wan li	万里	909
xin di	心底	909
da chu	打出	909
shu ma	数码	909
ji fu	肌肤	909
sheng ji	胜迹	909
shuai luo	衰落	909
jian	键	909
fen ge	分割	908
shou	售	908
fu yu	富于	908
xu lie	序列	908
san fa	散发	908
wu ke	无可	908
you de shi	有的是	908
jie ju	结局	908
gang	缸	908
zao jiu	造就	908
yi hao	一号	907
guang xian	光线	907
gu jin	古今	907
gui	圭	907
mo ca	摩擦	907
you wang	有望	907
lai de ji	来得及	907
yong xin	用心	907
tong kuai	痛快	907
xie	蟹	907
lu	卢	906
wai guo ren	外国人	906
dao hang	导航	906
si chao	思潮	906
zheng zhi ju	政治局	906
zhi zai	旨在	906
niu nai	牛奶	906
zhu jiang	珠江	906
hun	荤	906
ling ru	凌辱	905
nan nan	喃喃	905
tao can	套餐	905
bei bu	背部	905
zhe yi xia	这一下	905
xuan piao	选票	905
chen shui bian	陈水扁	905
long zhong	隆中	905
huang jia	黄家	905
zuo shi	做事	904
ben zhang	本章	904
yang yu	洋芋	904
yi lian	一脸	903
liang zhi	两支	903
tou tuo	头陀	903
zai	宰	903
qiang xing	强行	903
shi yin wei	是因为	903
qian jiang	潜江	903
pao bing	炮兵	903
fu	符	903
su	肃	903
yi liu	遗留	903
ju	勮	901
huai yun	怀孕	901
bei	悲	901
chou xiang	抽象	901
shi guang	时光	901
chao zhe	朝着	901
ju hui	聚会	901
che pai	车牌	901
shou zhang	首长	901
gu xi la	古希腊	900
you pai	右派	900
hao zhuan	好转	900
shi nei	市内	900
suo you ren	所有人	900
dan bao	担保	900
ba chu	拔出	900
gai zhi	改制	900
sha shang	杀伤	900
hui mie	毁灭	900
yu	渔	900
wang fu ren	王夫人	900
xian bei	鲜卑	900
bu da	不大	899
dan yuan	单元	899
nu yi	奴役	899
zi gong	子宫	899
shuai	帅	899
xiao ji	消极	899
yan hua	演化	899
jian	熸	899
ge fang	各方	898
shi zhong xin	市中心	898
xi te lei	希特勒	898
suo zhi	所指	898
pao sheng	炮声	898
zao	藻	898
jin gong	进宫	898
jiao ao	骄傲	898
da xia	大侠	897
hong	宏	897
shan xia	山下	897
wu mei	舞美	897
nan mian	南面	896
heng shan	恒山	896
jing qi	惊奇	896
na lai	拿来	896
huang tai ji	皇太极	896
zhi yan	直言	896
zhu mu	瞩目	896
yuan	箢	896
lv	閭	896
yi dui	一队	895
shu xing	属性	895
zhi xiang	指向	895
yi	椅	895
jiang mian	江面	895
xi an	西岸	895
xian xie	险些	895
gao ming	高明	895
wu bao	五保	894
qian feng	前锋	894
zhu zi	柱子	894
zhu	株	894
chao ji	超级	894
jian jie xuan ju	间接选举	894
zhong hua xun	中华鲟	892
chang zhang	厂长	892
shou cheng	守城	892
gong zuo ri	工作日	892
zong guan	总管	892
fa wang	法王	892
rong ji	溶剂	892
xiang jiu	相救	892
ji	藉	892
xiang zhou	襄州	892
wan dou	豌豆	892
e xi bei	鄂西北	892
gao zhang	高涨	892
gong zhi	公职	891
si zhang	司长	891
zui jiao	嘴角	891
si chuan sheng	四川省	891
da yang	大洋	891
xi	徙	891
gai liang	改良	891
ci lei	此类	891
liu xie	流血	891
sha	纱	891
zhe hui	这回	891
ling di	领地	891
hua zhong shi fan da xue	华中师范大学	890
fu xing	复兴	890
you chong	幼虫	890
shan	繕	890
zi xue	自学	890
jie da	解答	890
chan yu	产于	889
da ju	大举	889
qiang jing	强劲	889
te yi	特意	889
ci ba	糍粑	889
mei wei	美味	889
ju	菊	889
jiao cha	较差	889
zhang zi	长子	889
yi zao	一早	888
ji sheng	几声	888
jue qi	崛起	888
kai chu	开出	888
zong dui zhang	总队长	888
shu ri	数日	888
ming mo	明末	888
que qie	确切	888
peng shang	碰上	888
luo tian	罗田	888
zu ai	阻碍	888
qu zhu jian	驱逐舰	888
feng	丰	887
qin shi	侵蚀	887
an xiang	安乡	887
shan hai guan	山海关	887
di bu	底部	887
wei sheng wu	微生物	887
xian yi	现役	887
jing ji zuo wu	经济作物	887
pin	贫	887
jue	勪	886
bian tai	变态	886
shan feng	山峰	886
wan bei	晚辈	886
yue qiu	月球	886
gen yuan	根源	886
lian he guo jiao ke wen zu zhi	联合国教科文组织	886
dai	贷	886
yuan an	远安	886
wei	闈	886
yan zheng	验证	886
qian xi	前夕	884
fu shi	服侍	884
mie jue	灭绝	884
fan mang	繁忙	884
luo dao	落到	884
lian sheng	连声	884
ji tuan jun	集团军	884
feng qing	风情	884
zhong dui	中队	883
nei cheng	内城	883
li	吏	883
jun heng	均衡	883
dan you	担忧	883
bu lao	捕捞	883
huo yao	火药	883
di qi	第七	883
jing ying	精英	883
yang xin	阳新	883
feng shui	风水	883
shou pi	首批	883
qi ge	七个	882
jue	嚼	882
tou er	头儿	882
dai shang	带上	882
qia dang	恰当	882
jie jian	接见	882
zhao li	照例	882
tu	秃	882
que dian	缺点	882
jiao luo	角落	882
pi ru	譬如	882
ji xiang	迹象	882
gou jie	勾结	881
shi qi nian	十七年	881
zuo biao	坐标	881
zhi	庢	881
bao fu	报复	881
xing huo ji hua	星火计划	881
shi qiao	石桥	881
nian	辇	881
lu	卤	880
guo gong	国共	880
rong	嬫	880
fu	弗	880
kuai zhao	快照	880
zhi neng	智能	880
sheng chan fang shi	生产方式	880
liu gei	留给	880
zhan zhang	站长	880
jing xuan	竞选	880
zhu nian	逐年	880
pei jian	配件	880
yi deng	一等	879
wan gong jin	万公斤	879
zhong mi du	中密度	879
gang	冈	879
ke zhi	可知	879
da sha	大厦	879
cha e xuan ju	差额选举	879
zhe teng	折腾	879
jie ying	接应	879
yi	揖	879
jiang xia jun	江夏郡	879
zhu rou	猪肉	879
xiang chu	相处	879
zao zhi	造纸	879
qi hou	其后	878
bei an	北岸	878
bei men	北门	878
nv lang	女郎	878
bao kan	报刊	878
lan gan	栏杆	878
xie	械	878
huan hu	欢呼	878
hui he	汇合	878
tai shan	泰山	878
bing bian	病变	878
zhi fang	纸坊	878
cao cong	草丛	878
ying jian	营建	878
jiang shu	讲述	878
zhong xiang shi	钟祥市	878
jing jing di	静静地	878
zhong zhuan	中专	877
qin zheng	亲征	877
bang wan	傍晚	877
lao dong ren min wen hua gong	劳动人民文化宫	877
hua dong	华东	877
la	喇	877
wu ji	屋脊	877
shui dian	水电	877
tong shuai	统率	877
ge gu	个股	875
bo	博	875
dun huang	敦煌	875
xin hua men	新华门	875
sang	桑	875
qing xin	清新	875
qing wen	请问	875
guo chan	国产	874
tian he ji chang	天河机场	874
shi huang	拾荒	874
zhu bao	珠宝	874
zhong yang wei yuan hui	中央委员会	873
zhong zhou	中洲	873
tang shi	倘使	873
leng que	冷却	873
hua rong xian	华容县	873
sang zi	嗓子	873
hong wei	宏伟	873
yan hu	掩护	873
gun gun	滚滚	873
xiang yu	项羽	873
ge chu	各处	872
ku sheng	哭声	872
xing xi	星系	872
luo qing quan	罗清泉	872
han lin yuan	翰林院	872
mo di	蓦地	872
jia zhi jie	贾志杰	872
chi dao	赤道	872
shan dian	闪电	872
yi shi	一世	871
chuang shi ren	创始人	871
nan ji	南极	871
cheng jiao	城郊	871
kun	昆	871
gou	构	871
zhong duan	终端	871
ying guo ren	英国人	871
chang chun	长春	871
bu zhong	不中	870
wang guo sheng	王国生	870
jiang zhu ping	蒋祝平	870
pin ku	贫苦	870
gen qian	跟前	870
shen wei	身为	870
yu	逾	870
sui ji	随机	870
shi guan	使馆	869
fu de hui	傅德辉	869
liu zi hua	刘子华	869
bei mian	北面	869
zhang wan qu	张湾区	869
yang qiao hu	杨桥湖	869
peng	棚	869
jiao shan he	焦山河	869
wan ju	玩具	869
luo shi	珞狮	869
kan cheng	看成	869
xiang cheng qu	襄城区	869
zou ma ling	走马岭	869
xuan yong	选用	869
tou guo	透过	869
dou	陡	869
yin bi	隐蔽	869
yu jing	预警	869
gao ji miao	高基庙	869
jiu	鸠	869
cui cu	催促	868
xiang xia	向下	868
kan	堪	868
zhao yang	朝阳	868
ji neng	机能	868
liu lu	流露	868
duan xin	短信	868
mo mo di	默默地	868
xia shan	下山	866
qi	企	866
kuang qie	况且	866
rui	瑞	866
xing cheng	行程	866
bei fu	被俘	866
shi	适	866
feng sheng	风声	866
ya yun hui	亚运会	865
da dao	大刀	865
xu zhou	徐州	865
long	拢	865
zheng tong	正统	865
zhong shu	中枢	864
qi shi	其时	864
xie cheng	写成	864
bian	匾	864
hm	噷	864
tuo xie	妥协	864
shan tou	山头	864
dian bao	电报	864
yun	韵	864
zhong jiang	中将	863
chuan da	传达	863
chu bing	出兵	863
chang di	场地	863
bao ku	宝库	863
hui	惠	863
cuo zhe	挫折	863
dian	滇	863
guan yin	观音	863
zhuan xing	转型	863
chang jiu	长久	863
chen shu	陈述	863
yi wei	一味	862
yi lu shang	一路上	862
shang tai	上台	862
ti zhi	体质	862
bao shou	保守	862
li cheng	历程	862
chu zai	处在	862
ji mo	寂寞	862
lao fu	老夫	862
tuo shen	脱身	862
rong huo	荣获	862
zhong yang zheng zhi ju	中央政治局	861
zhi jiang	之江	861
ming zhong	命中	861
bao	豹	861
chang qi yi lai	长期以来	861
ge xia	阁下	861
yi shi	以示	860
quan qiu hua	全球化	860
ti ba	提拔	860
bian cheng	编成	860
zhuan wei	转为	860
da fu du	大幅度	858
huan guan	宦官	858
dui zhun	对准	858
shan zhai	山寨	858
mei	嵋	858
shu zhi	树枝	858
zheng gui	正规	858
hua ju	话剧	858
jin si	近似	858
shan shuo	闪烁	858
wen shi	问世	858
cu	促	857
jing se	景色	857
shan hu	珊瑚	857
ci	瓷	857
sui	繀	857
zhou	绉	857
zhen fa	阵法	857
ba jiao	八角	856
dan	勯	856
mao	帽	856
yan	彦	856
cao zuo xi tong	操作系统	856
wu qiong	无穷	856
zi yuan	自愿	856
cu	醋	856
ge lu	各路	855
shen yin	呻吟	855
xi yue	喜悦	855
ping ding	平定	855
duan lie	断裂	855
xian he	显赫	855
cao yun	漕运	855
ba	耙	855
shan	膳	855
po qie	迫切	855
feng qi	风气	855
qu dong	驱动	855
da zi	大字	854
xing qing	性情	854
chi jiu	持久	854
zhang men ren	掌门人	854
ben jie	本届	854
zao gao	糟糕	854
fu rong	芙蓉	854
zhe bi	这笔	854
ju cuo	举措	853
shi yi	事宜	853
ming jiang	名将	853
zuo bian	左边	853
zhuang	桩	853
lang man	浪漫	853
shi	狮	853
na ri	那日	853
jiao cha	交叉	852
jin ye	今夜	852
xing fa	刑罚	852
da hong	大红	852
mu rong	慕容	852
huo zhe shuo	或者说	852
xiao li	效力	852
qi pian	欺骗	852
cheng ling su	程灵素	852
su you	素有	852
cheng	诚	852
juan	鐫	852
cui hua ji	催化剂	851
tou mu	头目	851
si ying	私营	851
ci hui	词汇	851
zhong xing	中型	849
tian xing	天星	849
gao hao	搞好	849
zhen cheng	真诚	849
xi yang	西洋	849
hui hou	会后	848
jun zheng	军政	848
dan	啗	848
qu ti	躯体	848
jiao	剿	847
sheng shi	声势	847
feng ming	奉命	847
bing ru	并入	847
han	旱	847
liu chu	流出	847
hong	闀	847
zhong yang jun wei	中央军委	846
di wen	低温	846
ke bi	可比	846
cha dian	差点	846
mu tou	木头	846
jian	歼	846
yan jiang	演讲	846
ying lai	迎来	846
san shi	三十	845
qin shou	亲手	845
yi zhi yu	以至于	845
dong tan	动弹	845
di tan	地毯	845
sheng cheng	声称	845
gan kai	感慨	845
wen wu bai guan	文武百官	845
jian mie	歼灭	845
yi xin	疑心	845
guan zi	罐子	845
lao shu	老鼠	845
she ji shi	设计师	845
chao	钞	845
lang	閬	845
chen du xiu	陈独秀	845
chu qu	除去	845
yi xiang	一响	844
yin di an ren	印第安人	844
shan zhong	山中	844
yong bu zhe	用不着	844
yan	艳	844
zai you	再有	843
qi fa	启发	843
an li	案例	843
dian er	点儿	843
xiang jin	相近	843
lao tou zi	老头子	843
fen lan	芬兰	843
tao yan	讨厌	843
cong lin	丛林	841
jue ding xing	决定性	841
qi xie	器械	841
di qiao	地壳	841
jing wai	境外	841
fang men	房门	841
lai li	来历	841
qiao mian	桥面	841
jin di	禁地	841
yi	逸	841
jian	鑳	841
yi zhu	一株	840
lang	埌	840
gan huo	干活	840
e hua	恶化	840
xia	狭	840
chang	畅	840
ji wei	继位	840
guan	贯	840
bu jin ru ci	不仅如此	839
yan jin	严谨	839
xiu zhu	修筑	839
qian li	千里	839
bian zhi	变质	839
xi	嘻	839
bao	暴	839
yue jing	月经	839
sen	森	839
zhi shu	直属	839
ji fen	积分	839
wei ye na	维也纳	839
jia	颊	839
yi jin	一斤	838
wai chu	外出	838
shao ye	少爷	838
jie	捷	838
dian zi shu	电子书	838
ji cheng	集成	838
zhu wai	驻外	838
jia shen	加深	837
ju xian	局限	837
zhang peng	帐篷	837
pai shui	排水	837
fang da	放大	837
ge ju	歌剧	837
huo po	活泼	837
fen	瀵	837
xiang jiao	相交	837
xiang jie	相接	837
di san pi	第三批	837
men kan	门槛	837
nan min	难民	837
yuan yang	鸳鸯	837
bao ding	保定	836
gong qing	公顷	836
da gang	大纲	836
you lv	忧虑	836
hui	悔	836
duan zheng chun	段正淳	836
shui liang	水量	836
han shui	汉水	836
chen si	沉思	836
jin yi wei	锦衣卫	836
xian yu	陷于	836
shou guo	受过	835
liang shan	梁山	835
yan	炎	835
pao ta	炮塔	835
xin shui	薪水	835
yi duan	一端	834
chu li qi	处理器	834
shou shi	手势	834
chao dai	朝代	834
lou xia	楼下	834
shi hua	石化	834
fan mai	贩卖	834
gong you	共有	832
tai shi	态势	832
dong kou	洞口	832
yi dian dian	一点点	831
yi zu	一组	831
san ri	三日	831
lie ning	列宁	831
feng xian	奉献	831
lao	姥	831
xiao kang	小康	831
qiang shi	强势	831
guo shu	果树	831
